pressurec2,energy_densityc2,baryon_density,cs2c2
5.909395895000000000e+10,2.646550561000000000e+13,2.642312818000000000e+13,2.447525049044650160e-03
6.103390288000000000e+10,2.724687823000000000e+13,2.720159491000000000e+13,2.532519528030739361e-03
6.303753153000000000e+10,2.802288928000000000e+13,2.797465974000000000e+13,2.648481774305465938e-03
6.510693555000000000e+10,2.878542387000000000e+13,2.873423825000000000e+13,2.799241129206290687e-03
6.724427423000000000e+10,2.952696772000000000e+13,2.947284667000000000e+13,2.988665095670488183e-03
6.945177774000000000e+10,3.024111196000000000e+13,3.018410451000000000e+13,3.220419801586583974e-03
7.173174944000000000e+10,3.092294764000000000e+13,3.086312715000000000e+13,3.497448235085254004e-03
7.408656835000000000e+10,3.156933612000000000e+13,3.150679436000000000e+13,3.821294136001151566e-03
7.651869155000000000e+10,3.217898011000000000e+13,3.211382037000000000e+13,4.191214793236647772e-03
7.903065679000000000e+10,3.275235608000000000e+13,3.268468582000000000e+13,4.603017427984682462e-03
8.162508514000000000e+10,3.329153805000000000e+13,3.322146162000000000e+13,5.047933660153489273e-03
8.430468372000000000e+10,3.379994275000000000e+13,3.372755472000000000e+13,5.511795735825334580e-03
8.707224849000000000e+10,3.428205357000000000e+13,3.420743285000000000e+13,5.974736131633344438e-03
8.993066723000000000e+10,3.474318091000000000e+13,3.466638562000000000e+13,6.411815850653294728e-03
9.288292250000000000e+10,3.518928066000000000e+13,3.511034363000000000e+13,6.794915536039948870e-03
9.593209478000000000e+10,3.562684460000000000e+13,3.554576919000000000e+13,7.095977487886031762e-03
9.908136567000000000e+10,3.606285155000000000e+13,3.597960754000000000e+13,7.290956365604266826e-03
1.023340212000000000e+11,3.650479713000000000e+13,3.641931621000000000e+13,7.363702663335868620e-03
1.056934554000000000e+11,3.696076669000000000e+13,3.687293749000000000e+13,7.308860371319917011e-03
1.091631734000000000e+11,3.743953950000000000e+13,3.734920179000000000e+13,7.132977828423169020e-03
1.127467958000000000e+11,3.795067255000000000e+13,3.785761080000000000e+13,6.853579464773022420e-03
1.164480618000000000e+11,3.850451724000000000e+13,3.840845376000000000e+13,6.496255820742306841e-03
1.202708335000000000e+11,3.911212238000000000e+13,3.901271085000000000e+13,6.090525912308722770e-03
1.242190995000000000e+11,3.978497787000000000e+13,3.968179810000000000e+13,5.665720450303989367e-03
1.282969798000000000e+11,4.053452368000000000e+13,4.042707911000000000e+13,5.247790154241588692e-03
1.325087292000000000e+11,4.137140688000000000e+13,4.125912642000000000e+13,4.857263573023046233e-03
1.368587425000000000e+11,4.230454727000000000e+13,4.218679291000000000e+13,4.508675545015831260e-03
1.413515585000000000e+11,4.334002618000000000e+13,4.321610753000000000e+13,4.211054690656567193e-03
1.459918652000000000e+11,4.448005950000000000e+13,4.434925498000000000e+13,3.968840074938022322e-03
1.507845046000000000e+11,4.572223524000000000e+13,4.558381878000000000e+13,3.783246393334120574e-03
1.557344773000000000e+11,4.705915914000000000e+13,4.691242994000000000e+13,3.653485303745208392e-03
1.608469483000000000e+11,4.847872560000000000e+13,4.832303774000000000e+13,3.577744651123953255e-03
1.661272522000000000e+11,4.996490157000000000e+13,4.979969057000000000e+13,3.553892154097295156e-03
1.715808986000000000e+11,5.149903620000000000e+13,5.132383930000000000e+13,3.579914727830694164e-03
1.772135779000000000e+11,5.306131690000000000e+13,5.287578588000000000e+13,3.654329996387834650e-03
1.830311676000000000e+11,5.463214957000000000e+13,5.443605586000000000e+13,3.776331642387121754e-03
1.890397378000000000e+11,5.619334052000000000e+13,5.598657301000000000e+13,3.945895440366059201e-03
1.952455581000000000e+11,5.772887057000000000e+13,5.751142784000000000e+13,4.163944343814894242e-03
2.016551039000000000e+11,5.922527960000000000e+13,5.899725854000000000e+13,4.432516145469793389e-03
2.082750630000000000e+11,6.067170773000000000e+13,6.043329053000000000e+13,4.754915347576631722e-03
2.151123430000000000e+11,6.205974128000000000e+13,6.181118211000000000e+13,5.135913593176558850e-03
2.221740781000000000e+11,6.338311339000000000e+13,6.312472587000000000e+13,5.581932972285604845e-03
2.294676367000000000e+11,6.463740774000000000e+13,6.436955347000000000e+13,6.101206929394089110e-03
2.370006292000000000e+11,6.581977261000000000e+13,6.554285086000000000e+13,6.703787523790987260e-03
2.447809157000000000e+11,6.692873892000000000e+13,6.664317694000000000e+13,7.401598559440150139e-03
2.528166144000000000e+11,6.796403147000000000e+13,6.767027558000000000e+13,8.208457834364033326e-03
2.611161101000000000e+11,6.892643676000000000e+13,6.862494400000000000e+13,9.139916176978981482e-03
2.696880626000000000e+11,6.981768095000000000e+13,6.950891114000000000e+13,1.021344584443598102e-02
2.785414163000000000e+11,7.064025055000000000e+13,7.032465946000000000e+13,1.144817987837876312e-02
2.876854090000000000e+11,7.139728332000000000e+13,7.107531638000000000e+13,1.286478252492002580e-02
2.971295819000000000e+11,7.209239560000000000e+13,7.176448279000000000e+13,1.448578543986752711e-02
3.068837892000000000e+11,7.272950920000000000e+13,7.239606122000000000e+13,1.633590942002249510e-02
3.169582089000000000e+11,7.331268918000000000e+13,7.297409486000000000e+13,1.844250788895965970e-02
3.273633529000000000e+11,7.384600691000000000e+13,7.350263180000000000e+13,2.083539590133073188e-02
3.381100782000000000e+11,7.433346155000000000e+13,7.398564716000000000e+13,2.354653488797658206e-02
3.492095985000000000e+11,7.477891733000000000e+13,7.442698104000000000e+13,2.660978854070272098e-02
3.606734952000000000e+11,7.518606236000000000e+13,7.483029768000000000e+13,3.005945302359579185e-02
3.725137301000000000e+11,7.555840300000000000e+13,7.519908002000000000e+13,3.392596969138610141e-02
3.847426577000000000e+11,7.589929913000000000e+13,7.553666460000000000e+13,3.823099064292610760e-02
3.973730381000000000e+11,7.621197939000000000e+13,7.584625678000000000e+13,4.298223863753507235e-02
4.104180503000000000e+11,7.649955065000000000e+13,7.613094009000000000e+13,4.816380610770012310e-02
4.238913057000000000e+11,7.676503477000000000e+13,7.639371269000000000e+13,5.372593113070117665e-02
4.378068629000000000e+11,7.701138201000000000e+13,7.663750053000000000e+13,5.957731867570441320e-02
4.521792417000000000e+11,7.724147552000000000e+13,7.686516187000000000e+13,6.557861465046432858e-02
4.670234388000000000e+11,7.745814053000000000e+13,7.707949632000000000e+13,7.154004282013581850e-02
4.823549431000000000e+11,7.766415635000000000e+13,7.728325664000000000e+13,7.722821613853794731e-02
4.981897519000000000e+11,7.786226589000000000e+13,7.747915815000000000e+13,8.238012382675252709e-02
5.145443878000000000e+11,7.805520292000000000e+13,7.766990561000000000e+13,8.672458664693842578e-02
5.314359158000000000e+11,7.824572752000000000e+13,7.785822817000000000e+13,9.001145631065063379e-02
5.488819610000000000e+11,7.843667036000000000e+13,7.804692301000000000e+13,9.204017602893652117e-02
5.669007271000000000e+11,7.863099647000000000e+13,7.823891818000000000e+13,9.268553755654999893e-02
5.855110156000000000e+11,7.883187303000000000e+13,7.843733936000000000e+13,9.191575845352553675e-02
6.047322449000000000e+11,7.904274819000000000e+13,7.864558734000000000e+13,8.979660199591232850e-02
6.245844712000000000e+11,7.926743586000000000e+13,7.886742138000000000e+13,8.648467834648859709e-02
6.450884089000000000e+11,7.951018876000000000e+13,7.910703073000000000e+13,8.220775409155121893e-02
6.662654525000000000e+11,7.977576794000000000e+13,7.936910273000000000e+13,7.723505130611796332e-02
6.881376986000000000e+11,8.006949055000000000e+13,7.965886908000000000e+13,7.184820842201865287e-02
7.107279697000000000e+11,8.039722951000000000e+13,7.998210481000000000e+13,6.631385092026829964e-02
7.340598370000000000e+11,8.076536854000000000e+13,8.034508301000000000e+13,6.086150786524047868e-02
7.581576458000000000e+11,8.118068569000000000e+13,8.075445924000000000e+13,5.567079887336088412e-02
7.830465404000000000e+11,8.165017998000000000e+13,8.121709990000000000e+13,5.086734564077659282e-02
8.087524909000000000e+11,8.218082080000000000e+13,8.173983487000000000e+13,4.652729804514492418e-02
8.353023195000000000e+11,8.277923929000000000e+13,8.232915330000000000e+13,4.268400476496547746e-02
8.627237292000000000e+11,8.345143304000000000e+13,8.299091304000000000e+13,3.933804443437195764e-02
8.910453325000000000e+11,8.420244044000000000e+13,8.373002068000000000e+13,3.646832267582521964e-02
9.202966809000000000e+11,8.503608854000000000e+13,8.455018460000000000e+13,3.403927032010449494e-02
9.505082962000000000e+11,8.595484752000000000e+13,8.545377321000000000e+13,3.200796990427304256e-02
9.817117023000000000e+11,8.695976195000000000e+13,8.644174911000000000e+13,3.032974755246632681e-02
1.013939458000000000e+12,8.805048625000000000e+13,8.751370591000000000e+13,2.896102696314264979e-02
1.047225190000000000e+12,8.922542803000000000e+13,8.866801096000000000e+13,2.786128147210782668e-02
1.081603630000000000e+12,9.048193341000000000e+13,8.990198920000000000e+13,2.699422876042332359e-02
1.117110651000000000e+12,9.181651558000000000e+13,9.121214926000000000e+13,2.632766466477694245e-02
1.153783300000000000e+12,9.322512865000000000e+13,9.259445350000000000e+13,2.583291237142709695e-02
1.191659843000000000e+12,9.470345313000000000e+13,9.404459914000000000e+13,2.548467502489310671e-02
1.230779803000000000e+12,9.624713112000000000e+13,9.555824945000000000e+13,2.526056776374908594e-02
1.271183997000000000e+12,9.785200963000000000e+13,9.713127246000000000e+13,2.513989549278728211e-02
1.312914585000000000e+12,9.951440776000000000e+13,9.876000265000000000e+13,2.510312164059656098e-02
1.356015111000000000e+12,1.012313129000000000e+14,1.004414324000000000e+14,2.513173788844112050e-02
1.400530545000000000e+12,1.030005563000000000e+14,1.021733830000000000e+14,2.520812732993792799e-02
1.446507339000000000e+12,1.048209215000000000e+14,1.039546096000000000e+14,2.531635596410238692e-02
1.493993464000000000e+12,1.066921141000000000e+14,1.057847692000000000e+14,2.544338866754967260e-02
1.543038469000000000e+12,1.086146093000000000e+14,1.076642717000000000e+14,2.558011824371607401e-02
1.593693530000000000e+12,1.105893890000000000e+14,1.095940197000000000e+14,2.572331750132589995e-02
1.646011502000000000e+12,1.126174067000000000e+14,1.115748864000000000e+14,2.587789354529262259e-02
1.700046975000000000e+12,1.146988714000000000e+14,1.136070154000000000e+14,2.605827243508153021e-02
1.755856331000000000e+12,1.168323641000000000e+14,1.156889605000000000e+14,2.628941339928286824e-02
1.813497804000000000e+12,1.190138456000000000e+14,1.178167201000000000e+14,2.660757959951592574e-02
1.873031539000000000e+12,1.212356282000000000e+14,1.199827403000000000e+14,2.706056085003314890e-02
1.934519654000000000e+12,1.234855503000000000e+14,1.221751169000000000e+14,2.770764269715489045e-02
1.998026309000000000e+12,1.257465272000000000e+14,1.243771670000000000e+14,2.862044217573340293e-02
2.063617768000000000e+12,1.279966491000000000e+14,1.265675348000000000e+14,2.988409274915391003e-02
2.131362472000000000e+12,1.302100913000000000e+14,1.287210875000000000e+14,3.159902831141017665e-02
2.201331107000000000e+12,1.323588086000000000e+14,1.308105717000000000e+14,3.388341491705272601e-02
2.273596682000000000e+12,1.344149075000000000e+14,1.328089254000000000e+14,3.687650754255109020e-02
2.348234601000000000e+12,1.363532031000000000e+14,1.346917631000000000e+14,4.074124001693603392e-02
2.425322742000000000e+12,1.381536306000000000e+14,1.364397120000000000e+14,4.566398144840680406e-02
2.504941542000000000e+12,1.398029929000000000e+14,1.380400988000000000e+14,5.185160863878017501e-02
2.587174079000000000e+12,1.412956676000000000e+14,1.394876205000000000e+14,5.952178466653285094e-02
2.672106155000000000e+12,1.426333345000000000e+14,1.407840651000000000e+14,6.888332014709439011e-02
2.759826392000000000e+12,1.438238746000000000e+14,1.419372276000000000e+14,8.010842801773027100e-02
2.850426321000000000e+12,1.448797121000000000e+14,1.429592920000000000e+14,9.329781935715311669e-02
2.944000475000000000e+12,1.458160227000000000e+14,1.438650861000000000e+14,1.084395460298879649e-01
3.040646493000000000e+12,1.466491553000000000e+14,1.446705487000000000e+14,1.253741579287908636e-01
3.140465219000000000e+12,1.473953661000000000e+14,1.453915022000000000e+14,1.437763346444784762e-01
3.243560807000000000e+12,1.480699664000000000e+14,1.460428292000000000e+14,1.631590070524985836e-01
3.350040830000000000e+12,1.486868515000000000e+14,1.466380196000000000e+14,1.829010022653703160e-01
3.460016392000000000e+12,1.492583445000000000e+14,1.471890215000000000e+14,2.022996171178211844e-01
3.573602246000000000e+12,1.497952252000000000e+14,1.477062733000000000e+14,2.206315809881098100e-01
3.690916911000000000e+12,1.503069098000000000e+14,1.481988791000000000e+14,2.372086603963230456e-01
3.812082796000000000e+12,1.508016991000000000e+14,1.486748508000000000e+14,2.514241700626316800e-01
3.937226330000000000e+12,1.512870529000000000e+14,1.491413742000000000e+14,2.627771239704230766e-01
4.066478092000000000e+12,1.517698961000000000e+14,1.496051041000000000e+14,2.708785551135380887e-01
4.199972947000000000e+12,1.522569331000000000e+14,1.500724678000000000e+14,2.754518760421975632e-01
4.337850188000000000e+12,1.527549753000000000e+14,1.505499778000000000e+14,2.763255419143544889e-01
4.480253680000000000e+12,1.532713158000000000e+14,1.510445905000000000e+14,2.734306160056430013e-01
4.627332012000000000e+12,1.538141480000000000e+14,1.515641034000000000e+14,2.668107008646919409e-01
4.779238650000000000e+12,1.543930598000000000e+14,1.521176237000000000e+14,2.566293825862829836e-01
4.936132098000000000e+12,1.550196738000000000e+14,1.527161734000000000e+14,2.431863322398577776e-01
5.098176064000000000e+12,1.557084130000000000e+14,1.533734109000000000e+14,2.269346892274006489e-01
5.265539630000000000e+12,1.564774752000000000e+14,1.541065469000000000e+14,2.084764101070102071e-01
5.438397428000000000e+12,1.573500457000000000e+14,1.549374829000000000e+14,1.885423434180922286e-01
5.616929824000000000e+12,1.583557225000000000e+14,1.558941429000000000e+14,1.679465492387031134e-01
5.801323104000000000e+12,1.595321321000000000e+14,1.570119797000000000e+14,1.475141788457569603e-01
5.991769669000000000e+12,1.609265725000000000e+14,1.583354960000000000e+14,1.280000711960505855e-01
6.188468239000000000e+12,1.625974070000000000e+14,1.599195200000000000e+14,1.100156157437549576e-01
6.391624053000000000e+12,1.646146823000000000e+14,1.618297373000000000e+14,9.398445768018784396e-02
6.601449093000000000e+12,1.670591387000000000e+14,1.641416997000000000e+14,8.012970982212269666e-02
6.818162295000000000e+12,1.700189290000000000e+14,1.669376745000000000e+14,6.849071864545222543e-02
7.041989785000000000e+12,1.735832564000000000e+14,1.703006101000000000e+14,5.896872160304357513e-02
7.273165113000000000e+12,1.778323758000000000e+14,1.743047112000000000e+14,5.137943388444129317e-02
7.511929493000000000e+12,1.828249452000000000e+14,1.790035800000000000e+14,4.549749013095501227e-02
7.758532061000000000e+12,1.885848769000000000e+14,1.844179588000000000e+14,4.109399318039154425e-02
8.013230128000000000e+12,1.950902414000000000e+14,1.905254709000000000e+14,3.796166762555952534e-02
8.276289456000000000e+12,2.022681897000000000e+14,1.972560668000000000e+14,3.592570462162500422e-02
8.547984529000000000e+12,2.099983151000000000e+14,2.044954053000000000e+14,3.484780936601528101e-02
8.828598841000000000e+12,2.181243606000000000e+14,2.120960263000000000e+14,3.462354294032790603e-02
9.118425196000000000e+12,2.264726470000000000e+14,2.198947409000000000e+14,3.517552915727014534e-02
9.417766007000000000e+12,2.348723629000000000e+14,2.277316516000000000e+14,3.644503715496785756e-02
9.726933615000000000e+12,2.431735942000000000e+14,2.354669431000000000e+14,3.838135908103126881e-02
1.004625062000000000e+13,2.512596884000000000e+14,2.429922887000000000e+14,4.093191513219120170e-02
1.037605020000000000e+13,2.590523445000000000e+14,2.502354190000000000e+14,4.403317115798880549e-02
1.071667648000000000e+13,2.665105966000000000e+14,2.571589929000000000e+14,4.760530026860389230e-02
1.106848489000000000e+13,2.736249719000000000e+14,2.637550014000000000e+14,5.155103864804726210e-02
1.143184250000000000e+13,2.804098023000000000e+14,2.700375003000000000e+14,5.575855376750635944e-02
1.180712847000000000e+13,2.868952952000000000e+14,2.760351663000000000e+14,6.011164321452115711e-02
1.219473437000000000e+13,2.931201398000000000e+14,2.817843945000000000e+14,6.450281693569651087e-02
1.259506464000000000e+13,2.991257531000000000e+14,2.873239527000000000e+14,6.884615038597011183e-02
1.300853701000000000e+13,3.049519641000000000e+14,2.926909927000000000e+14,7.308740726449841629e-02
1.343558290000000000e+13,3.106341814000000000e+14,2.979184527000000000e+14,7.720958505033148622e-02
1.387664791000000000e+13,3.162015777000000000e+14,3.030334094000000000e+14,8.123402109824483242e-02
1.433219226000000000e+13,3.216761043000000000e+14,3.080562046000000000e+14,8.521349201535474704e-02
1.480269127000000000e+13,3.270725526000000000e+14,3.130005360000000000e+14,8.922120553149506805e-02
1.528863588000000000e+13,3.323991814000000000e+14,3.178740667000000000e+14,9.333911783703315035e-02
1.579053314000000000e+13,3.376589216000000000e+14,3.226795593000000000e+14,9.764379602486127074e-02
1.630890676000000000e+13,3.428511402000000000e+14,3.274165126000000000e+14,1.021941465064750143e-01
1.684429760000000000e+13,3.479735196000000000e+14,3.320828930000000000e+14,1.070218241591729957e-01
1.739726432000000000e+13,3.530239713000000000e+14,3.366768846000000000e+14,1.121229282590340270e-01
1.796838391000000000e+13,3.580023628000000000e+14,3.411984569000000000e+14,1.174519570103664534e-01
1.855825228000000000e+13,3.629119410000000000e+14,3.456506455000000000e+14,1.229202458309617690e-01
