pressurec2,energy_densityc2,baryon_density,cs2c2
2.696880626000000000e+11,6.678906040000000000e+13,6.490326017000000000e+13,1.417773026931575149e-02
2.785414163000000000e+11,6.739233801000000000e+13,6.548711610000000000e+13,1.502348386249861140e-02
2.876854090000000000e+11,6.798738669000000000e+13,6.606293118000000000e+13,1.548965673320005718e-02
2.971295819000000000e+11,6.859221882000000000e+13,6.664813400000000000e+13,1.549770972462028926e-02
3.068837892000000000e+11,6.922663179000000000e+13,6.726187286000000000e+13,1.504769717401087739e-02
3.169582089000000000e+11,6.991225611000000000e+13,6.792506113000000000e+13,1.421523133357650154e-02
3.273633529000000000e+11,7.067261546000000000e+13,6.866043421000000000e+13,1.312518244262002656e-02
3.381100782000000000e+11,7.153287885000000000e+13,6.949230881000000000e+13,1.191549202482948024e-02
3.492095985000000000e+11,7.251914119000000000e+13,7.044588639000000000e+13,1.070562875582944939e-02
3.606734952000000000e+11,7.365725909000000000e+13,7.154612743000000000e+13,9.579566576754499491e-03
3.725137301000000000e+11,7.497135000000000000e+13,7.281630102000000000e+13,8.583767347047384713e-03
3.847426577000000000e+11,7.648231879000000000e+13,7.427656205000000000e+13,7.734318068727678505e-03
3.973730381000000000e+11,7.820672702000000000e+13,7.594286029000000000e+13,7.027633867777195731e-03
4.104180503000000000e+11,8.015604833000000000e+13,7.782622311000000000e+13,6.450390687443467892e-03
4.238913057000000000e+11,8.233615564000000000e+13,7.993226233000000000e+13,5.986824409283462989e-03
4.378068629000000000e+11,8.474654976000000000e+13,8.226043122000000000e+13,5.623165838057248012e-03
4.521792417000000000e+11,8.737916278000000000e+13,8.480287120000000000e+13,5.349747460228682604e-03
4.670234388000000000e+11,9.021656819000000000e+13,8.754268612000000000e+13,5.161695144432171950e-03
4.823549431000000000e+11,9.323016763000000000e+13,9.045219569000000000e+13,5.058324538890743988e-03
4.981897519000000000e+11,9.637955714000000000e+13,9.349232999000000000e+13,5.041970330083953011e-03
5.145443878000000000e+11,9.961398524000000000e+13,9.661404568000000000e+13,5.116471300132473601e-03
5.314359158000000000e+11,1.028767586000000000e+14,9.976258767000000000e+13,5.285030849727943847e-03
5.488819610000000000e+11,1.061122338000000000e+14,1.028842439000000000e+14,5.547679824578946595e-03
5.669007271000000000e+11,1.092735961000000000e+14,1.059338523000000000e+14,5.897862733149112843e-03
5.855110156000000000e+11,1.123297506000000000e+14,1.088814421000000000e+14,6.318138332163726265e-03
6.047322449000000000e+11,1.152696177000000000e+14,1.117163655000000000e+14,6.776775151335409988e-03
6.245844712000000000e+11,1.181029097000000000e+14,1.144480295000000000e+14,7.226824930835781466e-03
6.450884089000000000e+11,1.208585024000000000e+14,1.171043100000000000e+14,7.609974146596999549e-03
6.662654525000000000e+11,1.235815014000000000e+14,1.197287110000000000e+14,7.866798153563711593e-03
6.881376986000000000e+11,1.263301897000000000e+14,1.223774116000000000e+14,7.951394274686721803e-03
7.107279697000000000e+11,1.291734340000000000e+14,1.251167591000000000e+14,7.845494266005888923e-03
7.340598370000000000e+11,1.321879908000000000e+14,1.280206695000000000e+14,7.565898844115155099e-03
7.581576458000000000e+11,1.354543641000000000e+14,1.311666327000000000e+14,7.161247556729360454e-03
7.830465404000000000e+11,1.390493675000000000e+14,1.346285505000000000e+14,6.699711265322256908e-03
8.087524909000000000e+11,1.430335259000000000e+14,1.384646074000000000e+14,6.253641537180564675e-03
8.353023195000000000e+11,1.474331603000000000e+14,1.427000289000000000e+14,5.887764438338512381e-03
8.627237292000000000e+11,1.522203807000000000e+14,1.473078335000000000e+14,5.654647554691338493e-03
8.910453325000000000e+11,1.572988625000000000e+14,1.521951669000000000e+14,5.597282038172014459e-03
9.202966809000000000e+11,1.625053082000000000e+14,1.572047514000000000e+14,5.756429683123879919e-03
9.505082962000000000e+11,1.676324726000000000e+14,1.621371032000000000e+14,6.179229733673159176e-03
9.817117023000000000e+11,1.724703463000000000e+14,1.667902088000000000e+14,6.926457435069414970e-03
1.013939458000000000e+12,1.768503178000000000e+14,1.710020173000000000e+14,8.076261930539433212e-03
1.047225190000000000e+12,1.806747529000000000e+14,1.746788442000000000e+14,9.720955277604716865e-03
1.081603630000000000e+12,1.839225789000000000e+14,1.778006665000000000e+14,1.195335429591492041e-02
1.117110651000000000e+12,1.866339415000000000e+14,1.804063028000000000e+14,1.484051238637239777e-02
1.153783300000000000e+12,1.888852701000000000e+14,1.825694031000000000e+14,1.838919535499155058e-02
1.191659843000000000e+12,1.907656469000000000e+14,1.843757211000000000e+14,2.251622785031044682e-02
1.230779803000000000e+12,1.923604901000000000e+14,1.859074369000000000e+14,2.704259030164221297e-02
1.271183997000000000e+12,1.937431650000000000e+14,1.872351057000000000e+14,3.172410827769921171e-02
1.312914585000000000e+12,1.949723884000000000e+14,1.884151769000000000e+14,3.631417190717602800e-02
1.356015111000000000e+12,1.960927521000000000e+14,1.894905077000000000e+14,4.063218321802152672e-02
1.400530545000000000e+12,1.971365750000000000e+14,1.904921513000000000e+14,4.460916178515180602e-02
1.446507339000000000e+12,1.981259732000000000e+14,1.914413524000000000e+14,4.829321438100647734e-02
1.493993464000000000e+12,1.990748918000000000e+14,1.923515052000000000e+14,5.181261210424245589e-02
1.543038469000000000e+12,1.999912422000000000e+14,1.932302085000000000e+14,5.531929832131732283e-02
1.593693530000000000e+12,2.008789870000000000e+14,1.940812707000000000e+14,5.893156114293852943e-02
1.646011502000000000e+12,2.017402324000000000e+14,1.949067184000000000e+14,6.268664502405274508e-02
1.700046975000000000e+12,2.025770650000000000e+14,1.957085582000000000e+14,6.651676620535415529e-02
1.755856331000000000e+12,2.033928345000000000e+14,1.964900054000000000e+14,7.024993190258249642e-02
1.813497804000000000e+12,2.041928413000000000e+14,1.972561411000000000e+14,7.364130335975477282e-02
1.873031539000000000e+12,2.049843606000000000e+14,1.980139332000000000e+14,7.643360829470097206e-02
1.934519654000000000e+12,2.057761905000000000e+14,1.987718008000000000e+14,7.843394158268013339e-02
1.998026309000000000e+12,2.065777959000000000e+14,1.995387939000000000e+14,7.958575846295522227e-02
2.063617768000000000e+12,2.073981441000000000e+14,2.003234778000000000e+14,8.000681959281807920e-02
2.131362472000000000e+12,2.082443223000000000e+14,2.011326113000000000e+14,7.998519029206911657e-02
2.201331107000000000e+12,2.091199353000000000e+14,2.019696172000000000e+14,7.993646277859331462e-02
2.273596682000000000e+12,2.100236429000000000e+14,2.028331884000000000e+14,8.033955520208507783e-02
2.348234601000000000e+12,2.109482709000000000e+14,2.037164454000000000e+14,8.167996729635298991e-02
2.425322742000000000e+12,2.118810192000000000e+14,2.046071426000000000e+14,8.440359537415034752e-02
2.504941542000000000e+12,2.128052617000000000e+14,2.054893948000000000e+14,8.887844419056400991e-02
2.587174079000000000e+12,2.137036300000000000e+14,2.063466258000000000e+14,9.535114723682386328e-02
2.672106155000000000e+12,2.145615718000000000e+14,2.071649651000000000e+14,1.038718348708599082e-01
2.759826392000000000e+12,2.153702865000000000e+14,2.079360428000000000e+14,1.141854050826707351e-01
2.850426321000000000e+12,2.161281734000000000e+14,2.086583627000000000e+14,1.256120849321272215e-01
2.944000475000000000e+12,2.168407475000000000e+14,2.093372106000000000e+14,1.369804174747968895e-01
3.040646493000000000e+12,2.175195648000000000e+14,2.099836194000000000e+14,1.467003866598934336e-01
3.140465219000000000e+12,2.181809849000000000e+14,2.106131812000000000e+14,1.530187625510463501e-01
3.243560807000000000e+12,2.188455528000000000e+14,2.112454493000000000e+14,1.544295249041671425e-01
3.350040830000000000e+12,2.195383425000000000e+14,2.119042567000000000e+14,1.501185179727018704e-01
3.460016392000000000e+12,2.202903975000000000e+14,2.126190754000000000e+14,1.402603585312748868e-01
3.573602246000000000e+12,2.211412090000000000e+14,2.134273575000000000e+14,1.260344807933762579e-01
3.690916911000000000e+12,2.221417460000000000e+14,2.143773938000000000e+14,1.093234864719535432e-01
3.812082796000000000e+12,2.233571390000000000e+14,2.155308343000000000e+14,9.219315073312091269e-02
3.937226330000000000e+12,2.248671565000000000e+14,2.169631090000000000e+14,7.638043619298234832e-02
4.066478092000000000e+12,2.267614424000000000e+14,2.187588777000000000e+14,6.299411440647721683e-02
4.199972947000000000e+12,2.291260599000000000e+14,2.209992570000000000e+14,5.249216279921738171e-02
4.337850188000000000e+12,2.320200938000000000e+14,2.237396675000000000e+14,4.485994943996510220e-02
4.480253680000000000e+12,2.354459933000000000e+14,2.269818212000000000e+14,3.985708640633560396e-02
4.627332012000000000e+12,2.393244809000000000e+14,2.306501103000000000e+14,3.722233166230249496e-02
4.779238650000000000e+12,2.434895673000000000e+14,2.345870764000000000e+14,3.680675398988131342e-02
4.936132098000000000e+12,2.477131740000000000e+14,2.385768781000000000e+14,3.865323841443225883e-02
5.098176064000000000e+12,2.517547008000000000e+14,2.423922517000000000e+14,4.303970733384714087e-02
5.265539630000000000e+12,2.554162961000000000e+14,2.458467089000000000e+14,5.049446548058431766e-02
5.438397428000000000e+12,2.585804070000000000e+14,2.488298495000000000e+14,6.175820258377300032e-02
5.616929824000000000e+12,2.612175705000000000e+14,2.513145071000000000e+14,7.763200806223594097e-02
5.801323104000000000e+12,2.633683481000000000e+14,2.533395163000000000e+14,9.864584465406681102e-02
5.991769669000000000e+12,2.651135845000000000e+14,2.549815480000000000e+14,1.245405052824627434e-01
6.188468239000000000e+12,2.665471995000000000e+14,2.563294198000000000e+14,1.537371375109161664e-01
6.391624053000000000e+12,2.677585745000000000e+14,2.574675071000000000e+14,1.831431624912076006e-01
6.601449093000000000e+12,2.688251166000000000e+14,2.584687686000000000e+14,2.085818137906561842e-01
6.818162295000000000e+12,2.698122087000000000e+14,2.593947254000000000e+14,2.257955571423440611e-01
7.041989785000000000e+12,2.707773766000000000e+14,2.602993950000000000e+14,2.316208003294133733e-01
7.273165113000000000e+12,2.717767240000000000e+14,2.612353354000000000e+14,2.248803325029015421e-01
7.511929493000000000e+12,2.728729308000000000e+14,2.622611259000000000e+14,2.067310724134418520e-01
7.758532061000000000e+12,2.741448888000000000e+14,2.634503498000000000e+14,1.803761684690813050e-01
8.013230128000000000e+12,2.756990563000000000e+14,2.649021387000000000e+14,1.501783543528540654e-01
8.276289456000000000e+12,2.776814033000000000e+14,2.667522196000000000e+14,1.204301640038865362e-01
8.547984529000000000e+12,2.802861786000000000e+14,2.691809438000000000e+14,9.427424620342707284e-02
8.828598841000000000e+12,2.837540790000000000e+14,2.724114043000000000e+14,7.323897225822131873e-02
9.118425196000000000e+12,2.883499148000000000e+14,2.766884834000000000e+14,5.746447273584563697e-02
9.417766007000000000e+12,2.943127706000000000e+14,2.822324345000000000e+14,4.628583278777219367e-02
9.726933615000000000e+12,3.017841439000000000e+14,2.891722291000000000e+14,3.878091310722348029e-02
1.004625062000000000e+13,3.107371064000000000e+14,2.974801551000000000e+14,3.410301129358463135e-02
1.037605020000000000e+13,3.209407991000000000e+14,3.069394650000000000e+14,3.161156815280138921e-02
1.071667648000000000e+13,3.319846456000000000e+14,3.171675147000000000e+14,3.088745946470155754e-02
1.106848489000000000e+13,3.433578265000000000e+14,3.276899854000000000e+14,3.170073491306245328e-02
1.143184250000000000e+13,3.545531123000000000e+14,3.380373055000000000e+14,3.396841831103904197e-02
1.180712847000000000e+13,3.651543235000000000e+14,3.478254539000000000e+14,3.771676690739784316e-02
1.219473437000000000e+13,3.748827686000000000e+14,3.567984602000000000e+14,4.304824364884739241e-02
1.259506464000000000e+13,3.836005853000000000e+14,3.648309398000000000e+14,5.011325158635401844e-02
1.300853701000000000e+13,3.912847329000000000e+14,3.719035952000000000e+14,5.908419863535759042e-02
1.343558290000000000e+13,3.979900282000000000e+14,3.780687798000000000e+14,7.013346779044553336e-02
1.387664791000000000e+13,4.038140570000000000e+14,3.834179702000000000e+14,8.341521771277925212e-02
1.433219226000000000e+13,4.088708132000000000e+14,3.880574193000000000e+14,9.905316117284379551e-02
1.480269127000000000e+13,4.132737350000000000e+14,3.920925470000000000e+14,1.171332837965149837e-01
1.528863588000000000e+13,4.171266841000000000e+14,3.956196838000000000e+14,1.376975114330148964e-01
1.579053314000000000e+13,4.205203468000000000e+14,3.987228145000000000e+14,1.607284132081651662e-01
1.630890676000000000e+13,4.235320520000000000e+14,4.014734621000000000e+14,1.861127068041010524e-01
1.684429760000000000e+13,4.262273903000000000e+14,4.039322139000000000e+14,2.135805140907494071e-01
1.739726432000000000e+13,4.286624851000000000e+14,4.061508357000000000e+14,2.426179326045246887e-01
1.796838391000000000e+13,4.308864153000000000e+14,4.081745112000000000e+14,2.723750503916732568e-01
1.855825228000000000e+13,4.329433225000000000e+14,4.100437830000000000e+14,3.016061280862065708e-01
1.916748492000000000e+13,4.348741534000000000e+14,4.117961499000000000e+14,3.286750942779705920e-01
1.979671753000000000e+13,4.367181648000000000e+14,4.134674406000000000e+14,3.516518584986567109e-01
2.044660667000000000e+13,4.385144139000000000e+14,4.150931633000000000e+14,3.685008962764426133e-01
2.111783044000000000e+13,4.403035247000000000e+14,4.167100967000000000e+14,3.773358512488705907e-01
2.181108924000000000e+13,4.421300757000000000e+14,4.183584286000000000e+14,3.766914277090676055e-01
2.252710643000000000e+13,4.440461085000000000e+14,4.200848881000000000e+14,3.658011789428221583e-01
2.326662911000000000e+13,4.461160331000000000e+14,4.219471080000000000e+14,3.448739067430932614e-01
2.403042894000000000e+13,4.484231901000000000e+14,4.240194369000000000e+14,3.152964270020318649e-01
2.481930289000000000e+13,4.510778824000000000e+14,4.264000178000000000e+14,2.796324292810781209e-01
2.563407409000000000e+13,4.542255723000000000e+14,4.292179485000000000e+14,2.412783378075113727e-01
2.647559271000000000e+13,4.580520361000000000e+14,4.326376527000000000e+14,2.037840135178573819e-01
2.734473680000000000e+13,4.627795658000000000e+14,4.368552165000000000e+14,1.700887693949715840e-01
2.824241326000000000e+13,4.686461531000000000e+14,4.420795955000000000e+14,1.420178204559563451e-01
2.916955876000000000e+13,4.758617581000000000e+14,4.484936192000000000e+14,1.202283148775124544e-01
3.012714071000000000e+13,4.845445812000000000e+14,4.561976133000000000e+14,1.045252305376014879e-01
3.111615828000000000e+13,4.946553031000000000e+14,4.651517536000000000e+14,9.429864719812069973e-02
3.213764344000000000e+13,5.059595338000000000e+14,4.751439139000000000e+14,8.888049443198299537e-02
3.319266205000000000e+13,5.180451458000000000e+14,4.858062765000000000e+14,8.774993515237990149e-02
3.428231494000000000e+13,5.303974594000000000e+14,4.966827771000000000e+14,9.060812163845453904e-02
3.540773909000000000e+13,5.425047459000000000e+14,5.073225796000000000e+14,9.736236728168091992e-02
3.657010881000000000e+13,5.539532146000000000e+14,5.173634194000000000e+14,1.080523415111588614e-01
3.777063695000000000e+13,5.644796523000000000e+14,5.265770295000000000e+14,1.227426879695137640e-01
3.901057617000000000e+13,5.739749263000000000e+14,5.348711589000000000e+14,1.413942279562501736e-01
4.029122028000000000e+13,5.824534254000000000e+14,5.422618482000000000e+14,1.637387838908186677e-01
4.161390553000000000e+13,5.900094468000000000e+14,5.488346095000000000e+14,1.891924046387350455e-01
4.298001206000000000e+13,5.967770821000000000e+14,5.547090242000000000e+14,2.168437095771147960e-01
4.439096531000000000e+13,6.029009270000000000e+14,5.600130707000000000e+14,2.455306172157155631e-01
4.584823751000000000e+13,6.085186168000000000e+14,5.648679376000000000e+14,2.739837714911440569e-01
4.735334923000000000e+13,6.137526181000000000e+14,5.693809802000000000e+14,3.009947618855560725e-01
4.890787094000000000e+13,6.187078997000000000e+14,5.736438136000000000e+14,3.255598040417666539e-01
5.051342469000000000e+13,6.234728006000000000e+14,5.777331768000000000e+14,3.469669395384975541e-01
5.217168576000000000e+13,6.281212417000000000e+14,5.817129418000000000e+14,3.648052404563263407e-01
5.388438443000000000e+13,6.327156156000000000e+14,5.856366834000000000e+14,3.789183192932547017e-01
5.565330778000000000e+13,6.373095732000000000e+14,5.895501355000000000e+14,3.893253417298894736e-01
5.748030158000000000e+13,6.419508502000000000e+14,5.934936544000000000e+14,3.961223860946506692e-01
5.936727216000000000e+13,6.466842081000000000e+14,5.975047502000000000e+14,3.993955160763744683e-01
6.131618845000000000e+13,6.515545651000000000e+14,6.016207483000000000e+14,3.991599214479314983e-01
6.332908400000000000e+13,6.566105296000000000e+14,6.058817539000000000e+14,3.953435766250936734e-01
6.540805915000000000e+13,6.619082086000000000e+14,6.103338058000000000e+14,3.878148454983539328e-01
6.755528315000000000e+13,6.675155844000000000e+14,6.150324580000000000e+14,3.764522502408064741e-01
6.977299650000000000e+13,6.735171788000000000e+14,6.200465456000000000e+14,3.612584437135847315e-01
7.206351321000000000e+13,6.800186391000000000e+14,6.254618203000000000e+14,3.424780785955000573e-01
7.442922330000000000e+13,6.871508354000000000e+14,6.313841183000000000e+14,3.206851932369836344e-01
7.687259522000000000e+13,6.950720839000000000e+14,6.379409143000000000e+14,2.968100485246659148e-01
7.939617845000000000e+13,7.039663530000000000e+14,6.452795279000000000e+14,2.720705518759957697e-01
8.200260620000000000e+13,7.140348230000000000e+14,6.535598819000000000e+14,2.478131998330949104e-01
8.469459808000000000e+13,7.254781143000000000e+14,6.629397258000000000e+14,2.253160983380469440e-01
8.747496302000000000e+13,7.384678045000000000e+14,6.735513565000000000e+14,2.056153244059794050e-01
9.034660212000000000e+13,7.531105016000000000e+14,6.854726809000000000e+14,1.894014248290554203e-01
9.331251175000000000e+13,7.694131772000000000e+14,6.986998139000000000e+14,1.770108373275030289e-01
9.637578664000000000e+13,7.872615479000000000e+14,7.131307257000000000e+14,1.684846689410072762e-01
9.953962310000000000e+13,8.064235030000000000e+14,7.285693877000000000e+14,1.636470646651519700e-01
1.028073224000000000e+14,8.265810746000000000e+14,7.447527952000000000e+14,1.621730986587709977e-01
1.061822941000000000e+14,8.473833508000000000e+14,7.613942948000000000e+14,1.636328349550834893e-01
1.096680598000000000e+14,8.685032606000000000e+14,7.782292424000000000e+14,1.675145540435072911e-01
1.132682567000000000e+14,8.896821881000000000e+14,7.950501743000000000e+14,1.732401470774199426e-01
1.169866413000000000e+14,9.107526189000000000e+14,8.117239443000000000e+14,1.802009397722664497e-01
1.208270935000000000e+14,9.316365784000000000e+14,8.281894399000000000e+14,1.878128928374247497e-01
1.247936205000000000e+14,9.523284520000000000e+14,8.444430477000000000e+14,1.955874974133324506e-01
1.288903612000000000e+14,9.728684852000000000e+14,8.605170687000000000e+14,2.032033822223632269e-01
1.331215903000000000e+14,9.933153074000000000e+14,8.764577576000000000e+14,2.105484048425736165e-01
1.374917226000000000e+14,1.013722039000000000e+15,8.923065465000000000e+14,2.177264099646242235e-01
1.420053182000000000e+14,1.034117916000000000e+15,9.080858899000000000e+14,2.250243559320969089e-01
1.466670866000000000e+14,1.054497558000000000e+15,9.237912780000000000e+14,2.328499826187874766e-01
1.514818922000000000e+14,1.074818188000000000e+15,9.393895201000000000e+14,2.416595853705728603e-01
1.564547589000000000e+14,1.095004678000000000e+15,9.548230595000000000e+14,2.518955778014008162e-01
