pressurec2,energy_densityc2,baryon_density,cs2c2
2.876854090000000000e+11,9.702651081000000000e+13,9.680939777000000000e+13,6.780395065879225858e-02
2.971295819000000000e+11,9.714991221000000000e+13,9.693215314000000000e+13,8.458069701513740157e-02
3.068837892000000000e+11,9.725647915000000000e+13,9.703815173000000000e+13,9.346967690801175066e-02
3.169582089000000000e+11,9.736209131000000000e+13,9.714318995000000000e+13,9.161923607788734214e-02
3.273633529000000000e+11,9.748118941000000000e+13,9.726162841000000000e+13,8.054874640267986607e-02
3.381100782000000000e+11,9.763043820000000000e+13,9.741003456000000000e+13,6.487317731666891740e-02
3.492095985000000000e+11,9.783123425000000000e+13,9.760967473000000000e+13,4.934214330167677187e-02
3.606734952000000000e+11,9.811018503000000000e+13,9.788698807000000000e+13,3.672475063691538200e-02
3.725137301000000000e+11,9.849616701000000000e+13,9.827065943000000000e+13,2.766898473773016925e-02
3.847426577000000000e+11,9.901347942000000000e+13,9.878481351000000000e+13,2.166444616930511546e-02
3.973730381000000000e+11,9.967316667000000000e+13,9.944039310000000000e+13,1.791457404438446394e-02
4.104180503000000000e+11,1.004670112000000000e+14,1.002291960000000000e+14,1.573853045635653647e-02
4.238913057000000000e+11,1.013682029000000000e+14,1.011245493000000000e+14,1.465298193109738217e-02
4.378068629000000000e+11,1.023391149000000000e+14,1.020890434000000000e+14,1.432733577374944479e-02
4.521792417000000000e+11,1.033426297000000000e+14,1.030857885000000000e+14,1.451200100921922961e-02
4.670234388000000000e+11,1.043522252000000000e+14,1.040884322000000000e+14,1.497400020272597609e-02
4.823549431000000000e+11,1.053579750000000000e+14,1.050871126000000000e+14,1.545814431779094986e-02
4.981897519000000000e+11,1.063682731000000000e+14,1.060901617000000000e+14,1.569584328435459641e-02
5.145443878000000000e+11,1.074087136000000000e+14,1.071229823000000000e+14,1.547182598675302459e-02
5.314359158000000000e+11,1.085194130000000000e+14,1.082253796000000000e+14,1.471858448798461783e-02
5.488819610000000000e+11,1.097500614000000000e+14,1.094466417000000000e+14,1.356934450536488590e-02
5.669007271000000000e+11,1.111491065000000000e+14,1.108348011000000000e+14,1.231905055627447246e-02
5.855110156000000000e+11,1.127423151000000000e+14,1.124153660000000000e+14,1.131983073284839256e-02
6.047322449000000000e+11,1.145023678000000000e+14,1.141611715000000000e+14,1.090011608500036228e-02
6.245844712000000000e+11,1.163272485000000000e+14,1.159709773000000000e+14,1.137998476182893251e-02
6.450884089000000000e+11,1.180567893000000000e+14,1.176859266000000000e+14,1.318858419138791219e-02
6.662654525000000000e+11,1.195347965000000000e+14,1.191511924000000000e+14,1.704971466700546529e-02
6.881376986000000000e+11,1.206767955000000000e+14,1.202831318000000000e+14,2.416592421196427434e-02
7.107279697000000000e+11,1.214911289000000000e+14,1.210901379000000000e+14,3.619831856547862936e-02
7.340598370000000000e+11,1.220470237000000000e+14,1.216409251000000000e+14,5.461466847977224093e-02
7.581576458000000000e+11,1.224278592000000000e+14,1.220181878000000000e+14,7.915463911816229825e-02
7.830465404000000000e+11,1.227025484000000000e+14,1.222902457000000000e+14,1.063474949761205740e-01
8.087524909000000000e+11,1.229190170000000000e+14,1.225045967000000000e+14,1.299438941025310990e-01
8.353023195000000000e+11,1.231089765000000000e+14,1.226926582000000000e+14,1.436210298662946028e-01
8.627237292000000000e+11,1.232950146000000000e+14,1.228767974000000000e+14,1.440826841280370973e-01
8.910453325000000000e+11,1.234966039000000000e+14,1.230762842000000000e+14,1.324250737205138750e-01
9.202966809000000000e+11,1.237346107000000000e+14,1.233117544000000000e+14,1.131474897764170873e-01
9.505082962000000000e+11,1.240341104000000000e+14,1.236079914000000000e+14,9.183114586346904917e-02
9.817117023000000000e+11,1.244238387000000000e+14,1.239933798000000000e+14,7.298235753509338397e-02
1.013939458000000000e+12,1.249289483000000000e+14,1.244927389000000000e+14,5.902955488479728896e-02
1.047225190000000000e+12,1.255557316000000000e+14,1.251122263000000000e+14,5.059667571469513014e-02
1.081603630000000000e+12,1.262762659000000000e+14,1.258241842000000000e+14,4.742124912941083487e-02
1.117110651000000000e+12,1.270298631000000000e+14,1.265686074000000000e+14,4.912958929165030242e-02
1.153783300000000000e+12,1.277482525000000000e+14,1.272780514000000000e+14,5.545665915997370632e-02
1.191659843000000000e+12,1.283862124000000000e+14,1.279078844000000000e+14,6.589731794477947380e-02
1.230779803000000000e+12,1.289333861000000000e+14,1.284479266000000000e+14,7.910827809665890720e-02
1.271183997000000000e+12,1.294050082000000000e+14,1.289132593000000000e+14,9.271954561821721397e-02
1.312914585000000000e+12,1.298264509000000000e+14,1.293289510000000000e+14,1.040454382691760188e-01
1.356015111000000000e+12,1.302226977000000000e+14,1.297196641000000000e+14,1.113194091453633405e-01
1.400530545000000000e+12,1.306137550000000000e+14,1.301051317000000000e+14,1.144761547871912255e-01
1.446507339000000000e+12,1.310130935000000000e+14,1.304986274000000000e+14,1.148628082584589594e-01
1.493993464000000000e+12,1.314275189000000000e+14,1.309068453000000000e+14,1.141572428154174479e-01
1.543038469000000000e+12,1.318588199000000000e+14,1.313315318000000000e+14,1.132651827578437798e-01
1.593693530000000000e+12,1.323078985000000000e+14,1.317735581000000000e+14,1.117542685932457064e-01
1.646011502000000000e+12,1.327806983000000000e+14,1.322387544000000000e+14,1.080479797457712110e-01
1.700046975000000000e+12,1.332942681000000000e+14,1.327438653000000000e+14,1.004028302002598488e-01
1.755856331000000000e+12,1.338824071000000000e+14,1.333220825000000000e+14,8.825015768128882665e-02
1.813497804000000000e+12,1.346017841000000000e+14,1.340290292000000000e+14,7.294212175463718473e-02
1.873031539000000000e+12,1.355379677000000000e+14,1.349486445000000000e+14,5.718207331159462503e-02
1.934519654000000000e+12,1.368057093000000000e+14,1.361934103000000000e+14,4.353556952621688569e-02
1.998026309000000000e+12,1.385328798000000000e+14,1.378885361000000000e+14,3.327438072270316738e-02
2.063617768000000000e+12,1.408230543000000000e+14,1.401352318000000000e+14,2.634378090504791922e-02
2.131362472000000000e+12,1.437124067000000000e+14,1.429684796000000000e+14,2.203013756177231441e-02
2.201331107000000000e+12,1.471516079000000000e+14,1.463393966000000000e+14,1.955032142359125133e-02
2.273596682000000000e+12,1.510252135000000000e+14,1.501343686000000000e+14,1.831330066957009492e-02
2.348234601000000000e+12,1.551843685000000000e+14,1.542071972000000000e+14,1.798483291555406233e-02
2.425322742000000000e+12,1.594610258000000000e+14,1.583930878000000000e+14,1.849494199303459638e-02
2.504941542000000000e+12,1.636611808000000000e+14,1.625020805000000000e+14,2.004768007750635725e-02
2.587174079000000000e+12,1.675654325000000000e+14,1.663196661000000000e+14,2.315352122890747613e-02
2.672106155000000000e+12,1.709661144000000000e+14,1.696431488000000000e+14,2.868344419230128839e-02
2.759826392000000000e+12,1.737332294000000000e+14,1.723460397000000000e+14,3.785720999183663643e-02
2.850426321000000000e+12,1.758604920000000000e+14,1.744228419000000000e+14,5.186730759939296720e-02
2.944000475000000000e+12,1.774517030000000000e+14,1.759754902000000000e+14,7.072454658459978449e-02
3.040646493000000000e+12,1.786628697000000000e+14,1.771566746000000000e+14,9.163595422464976270e-02
3.140465219000000000e+12,1.796485240000000000e+14,1.781174067000000000e+14,1.087933160143618461e-01
3.243560807000000000e+12,1.805403609000000000e+14,1.789862104000000000e+14,1.160672443372267743e-01
3.350040830000000000e+12,1.814539857000000000e+14,1.798757322000000000e+14,1.108657083511176145e-01
3.460016392000000000e+12,1.825083024000000000e+14,1.809016348000000000e+14,9.578137458164272255e-02
3.573602246000000000e+12,1.838451122000000000e+14,1.822016405000000000e+14,7.660809489194395083e-02
3.690916911000000000e+12,1.856392279000000000e+14,1.839453005000000000e+14,5.864025287349219906e-02
3.812082796000000000e+12,1.880910896000000000e+14,1.863267415000000000e+14,4.447839684306233166e-02
3.937226330000000000e+12,1.914008383000000000e+14,1.895394423000000000e+14,3.436146976728601810e-02
4.066478092000000000e+12,1.957310346000000000e+14,1.937400777000000000e+14,2.751165749428570104e-02
4.199972947000000000e+12,2.011620240000000000e+14,1.990053393000000000e+14,2.308752352380243067e-02
4.337850188000000000e+12,2.076323447000000000e+14,2.052743636000000000e+14,2.053961748140671270e-02
4.480253680000000000e+12,2.148686825000000000e+14,2.122811796000000000e+14,1.966126787045471142e-02
4.627332012000000000e+12,2.223562609000000000e+14,2.195265329000000000e+14,2.058809836420080058e-02
4.779238650000000000e+12,2.294280232000000000e+14,2.263648391000000000e+14,2.386874055102552669e-02
4.936132098000000000e+12,2.354825860000000000e+14,2.322153991000000000e+14,3.063816576753985305e-02
5.098176064000000000e+12,2.402037971000000000e+14,2.367743020000000000e+14,4.281573389429164933e-02
5.265539630000000000e+12,2.436218484000000000e+14,2.400725250000000000e+14,6.300680451519671821e-02
5.438397428000000000e+12,2.459973764000000000e+14,2.423631657000000000e+14,9.348829151460123776e-02
5.616929824000000000e+12,2.476516913000000000e+14,2.439572371000000000e+14,1.340314339988411263e-01
5.801323104000000000e+12,2.488564949000000000e+14,2.451173304000000000e+14,1.800330450206039656e-01
5.991769669000000000e+12,2.498029058000000000e+14,2.460279481000000000e+14,2.233650261974907125e-01
6.188468239000000000e+12,2.506145438000000000e+14,2.468082985000000000e+14,2.559468535788174126e-01
6.391624053000000000e+12,2.513708416000000000e+14,2.475348760000000000e+14,2.732837869511086648e-01
6.601449093000000000e+12,2.521257700000000000e+14,2.482595572000000000e+14,2.755297418135365106e-01
6.818162295000000000e+12,2.529196060000000000e+14,2.490209593000000000e+14,2.659728475519825830e-01
7.041989785000000000e+12,2.537861204000000000e+14,2.498513663000000000e+14,2.485655084958193206e-01
7.273165113000000000e+12,2.547589674000000000e+14,2.507828629000000000e+14,2.260684570921604186e-01
7.511929493000000000e+12,2.558813354000000000e+14,2.518565631000000000e+14,1.995593648823388855e-01
7.758532061000000000e+12,2.572229307000000000e+14,2.531388047000000000e+14,1.692880770492372899e-01
8.013230128000000000e+12,2.589093366000000000e+14,2.547490832000000000e+14,1.361873567071991142e-01
8.276289456000000000e+12,2.611717228000000000e+14,2.569072611000000000e+14,1.028342799356776194e-01
8.547984529000000000e+12,2.644253944000000000e+14,2.600080301000000000e+14,7.290474807933830514e-02
8.828598841000000000e+12,2.693645058000000000e+14,2.647104314000000000e+14,4.942994132992047096e-02
9.118425196000000000e+12,2.769839864000000000e+14,2.719578547000000000e+14,3.336040059183909001e-02
9.417766007000000000e+12,2.883224984000000000e+14,2.827331532000000000e+14,2.369430251500886236e-02
9.726933615000000000e+12,3.037761487000000000e+14,2.974070745000000000e+14,1.872856142545499883e-02
1.004625062000000000e+13,3.223484544000000000e+14,3.150273810000000000e+14,1.711484745186277190e-02
1.037605020000000000e+13,3.417106360000000000e+14,3.333793972000000000e+14,1.823415215764504979e-02
1.071667648000000000e+13,3.593347243000000000e+14,3.500661905000000000e+14,2.216836566485236998e-02
1.106848489000000000e+13,3.737032736000000000e+14,3.636558802000000000e+14,2.954167884719008375e-02
1.143184250000000000e+13,3.845908495000000000e+14,3.739425907000000000e+14,4.127306522910614839e-02
1.180712847000000000e+13,3.925656212000000000e+14,3.814697414000000000e+14,5.815854674070763258e-02
1.219473437000000000e+13,3.984122231000000000e+14,3.869827889000000000e+14,8.019223571945278961e-02
1.259506464000000000e+13,4.028267495000000000e+14,3.911414017000000000e+14,1.056326719147793886e-01
1.300853701000000000e+13,4.063443593000000000e+14,3.944518223000000000e+14,1.302638687363777414e-01
1.343558290000000000e+13,4.093687505000000000e+14,3.972952138000000000e+14,1.478855312330625560e-01
1.387664791000000000e+13,4.122289544000000000e+14,3.999814820000000000e+14,1.527335566199969907e-01
1.433219226000000000e+13,4.152421984000000000e+14,4.028085106000000000e+14,1.428048623753958579e-01
1.480269127000000000e+13,4.187806032000000000e+14,4.061246820000000000e+14,1.215409789580482597e-01
1.528863588000000000e+13,4.233284075000000000e+14,4.103821941000000000e+14,9.612317300624763361e-02
1.579053314000000000e+13,4.294779970000000000e+14,4.161328640000000000e+14,7.345035850340966843e-02
1.630890676000000000e+13,4.377818156000000000e+14,4.238893474000000000e+14,5.705008579186652412e-02
1.684429760000000000e+13,4.484604112000000000e+14,4.338528875000000000e+14,4.708379418723453169e-02
1.739726432000000000e+13,4.611884315000000000e+14,4.457151737000000000e+14,4.210856460242677624e-02
1.796838391000000000e+13,4.752440199000000000e+14,4.587996631000000000e+14,4.034953819453088869e-02
1.855825228000000000e+13,4.899713577000000000e+14,4.724934958000000000e+14,4.004164872078286308e-02
1.916748492000000000e+13,5.051906384000000000e+14,4.866281524000000000e+14,3.950875519946581149e-02
1.979671753000000000e+13,5.213433612000000000e+14,5.016122324000000000e+14,3.748429663563801473e-02
2.044660667000000000e+13,5.394801134000000000e+14,5.184175157000000000e+14,3.355559507849161655e-02
2.111783044000000000e+13,5.612580229000000000e+14,5.385743247000000000e+14,2.827648509967742307e-02
2.181108924000000000e+13,5.889424664000000000e+14,5.641714611000000000e+14,2.275281822177908225e-02
2.252710643000000000e+13,6.251840805000000000e+14,5.976495116000000000e+14,1.800390202759684366e-02
2.326662911000000000e+13,6.721974621000000000e+14,6.410429249000000000e+14,1.458294070487867015e-02
2.403042894000000000e+13,7.302033663000000000e+14,6.945422319000000000e+14,1.262426911219175635e-02
2.481930289000000000e+13,7.958939667000000000e+14,7.550781888000000000e+14,1.211380907196542983e-02
2.563407409000000000e+13,8.625677912000000000e+14,8.164566180000000000e+14,1.314982959913049525e-02
2.647559271000000000e+13,9.227254467000000000e+14,8.717713787000000000e+14,1.612472708866952154e-02
2.734473680000000000e+13,9.714076846000000000e+14,9.164820949000000000e+14,2.183287880666186925e-02
2.824241326000000000e+13,1.007615109000000000e+15,9.496997535000000000e+14,3.145728670315974668e-02
2.916955876000000000e+13,1.033244635000000000e+15,9.731896519000000000e+14,4.632783383110836845e-02
3.012714071000000000e+13,1.051167534000000000e+15,9.896008377000000000e+14,6.745109651639318027e-02
3.111615828000000000e+13,1.063938397000000000e+15,1.001283723000000000e+15,9.509313860411372499e-02
3.213764344000000000e+13,1.073383738000000000e+15,1.009916365000000000e+15,1.287151329762450946e-01
3.319266205000000000e+13,1.080679713000000000e+15,1.016578278000000000e+15,1.671026770958827234e-01
3.428231494000000000e+13,1.086562005000000000e+15,1.021944182000000000e+15,2.081689972074643735e-01
3.540773909000000000e+13,1.091509937000000000e+15,1.026453284000000000e+15,2.482538863196584455e-01
3.657010881000000000e+13,1.095870179000000000e+15,1.030422783000000000e+15,2.816367414006407666e-01
3.777063695000000000e+13,1.099930748000000000e+15,1.034115608000000000e+15,3.013533529952452383e-01
3.901057617000000000e+13,1.103969365000000000e+15,1.037784533000000000e+15,3.015887888048561227e-01
4.029122028000000000e+13,1.108299303000000000e+15,1.041713779000000000e+15,2.806629881428064355e-01
4.161390553000000000e+13,1.113326026000000000e+15,1.046270167000000000e+15,2.428746917813508488e-01
4.298001206000000000e+13,1.119604867000000000e+15,1.051954910000000000e+15,1.975271403788010360e-01
4.439096531000000000e+13,1.127845559000000000e+15,1.059407004000000000e+15,1.550237979265686183e-01
4.584823751000000000e+13,1.138754382000000000e+15,1.069259914000000000e+15,1.224924705527031532e-01
4.735334923000000000e+13,1.152643322000000000e+15,1.081788935000000000e+15,1.022822888826204479e-01
4.890787094000000000e+13,1.168985728000000000e+15,1.096512554000000000e+15,9.378378929591432711e-02
5.051342469000000000e+13,1.186369308000000000e+15,1.112153974000000000e+15,9.587147197872986082e-02
5.217168576000000000e+13,1.203077861000000000e+15,1.127168146000000000e+15,1.079814590026227650e-01
5.388438443000000000e+13,1.217878340000000000e+15,1.140449792000000000e+15,1.296849203488878999e-01
5.565330778000000000e+13,1.230381105000000000e+15,1.151654082000000000e+15,1.593832952474829590e-01
5.748030158000000000e+13,1.240857980000000000e+15,1.161029709000000000e+15,1.932501186100201163e-01
5.936727216000000000e+13,1.249866202000000000e+15,1.169079507000000000e+15,2.256754303003169482e-01
6.131618845000000000e+13,1.257977701000000000e+15,1.176317363000000000e+15,2.512636056589284128e-01
6.332908400000000000e+13,1.265669540000000000e+15,1.183170455000000000e+15,2.669672811283105851e-01
6.540805915000000000e+13,1.273307076000000000e+15,1.189964698000000000e+15,2.729253979541320652e-01
6.755528315000000000e+13,1.281153238000000000e+15,1.196933527000000000e+15,2.717843804008506226e-01
6.977299650000000000e+13,1.289372661000000000e+15,1.204222083000000000e+15,2.673233325692705442e-01
7.206351321000000000e+13,1.298025868000000000e+15,1.211882588000000000e+15,2.632703360624976119e-01
7.442922330000000000e+13,1.307063033000000000e+15,1.219869428000000000e+15,2.626606030423307425e-01
7.687259522000000000e+13,1.316333387000000000e+15,1.228048113000000000e+15,2.676036651801257937e-01
7.939617845000000000e+13,1.325623306000000000e+15,1.236229463000000000e+15,2.791500184510692373e-01
8.200260620000000000e+13,1.334720874000000000e+15,1.244226801000000000e+15,2.970570899495975636e-01
8.469459808000000000e+13,1.343483078000000000e+15,1.251914937000000000e+15,3.195820786735805719e-01
8.747496302000000000e+13,1.351872557000000000e+15,1.259261944000000000e+15,3.437439176762814297e-01
9.034660212000000000e+13,1.359947696000000000e+15,1.266319795000000000e+15,3.663833038183704205e-01
9.331251175000000000e+13,1.367817381000000000e+15,1.273184245000000000e+15,3.857126548971999691e-01
9.637578664000000000e+13,1.375583686000000000e+15,1.279944557000000000e+15,4.024319782203734652e-01
9.953962310000000000e+13,1.383293325000000000e+15,1.286641364000000000e+15,4.195489011052544459e-01
1.028073224000000000e+14,1.390917067000000000e+15,1.293249213000000000e+15,4.407614158250450775e-01
1.061822941000000000e+14,1.398373348000000000e+15,1.299697561000000000e+15,4.681270300110162985e-01
1.096680598000000000e+14,1.405588487000000000e+15,1.305923152000000000e+15,5.002909442615189883e-01
1.132682567000000000e+14,1.412553880000000000e+15,1.311919211000000000e+15,5.325306875226727410e-01
1.169866413000000000e+14,1.419341815000000000e+15,1.317748511000000000e+15,5.589828874958924221e-01
1.208270935000000000e+14,1.426078411000000000e+15,1.323519509000000000e+15,5.758570023493292389e-01
1.247936205000000000e+14,1.432897305000000000e+15,1.329346289000000000e+15,5.837844431182552807e-01
1.288903612000000000e+14,1.439889221000000000e+15,1.335305477000000000e+15,5.881841826323038758e-01
1.331215903000000000e+14,1.447054734000000000e+15,1.341396435000000000e+15,5.974509569228112493e-01
1.374917226000000000e+14,1.454284485000000000e+15,1.347525298000000000e+15,6.194188530399872272e-01
1.420053182000000000e+14,1.461402141000000000e+15,1.353542321000000000e+15,6.573444550799181219e-01
1.466670866000000000e+14,1.468260674000000000e+15,1.359323723000000000e+15,7.075353644585260504e-01
1.514818922000000000e+14,1.474819022000000000e+15,1.364835887000000000e+15,7.607443040741528328e-01
1.564547589000000000e+14,1.481142704000000000e+15,1.370134848000000000e+15,8.069361333725744156e-01
1.615908754000000000e+14,1.487352388000000000e+15,1.375322249000000000e+15,8.395885009096328844e-01
1.668956010000000000e+14,1.493577899000000000e+15,1.380506434000000000e+15,8.562824617394231286e-01
