pressurec2,energy_densityc2,baryon_density,cs2c2
6.540805915000000000e+13,9.397340709000000000e+14,8.626148013000000000e+14,2.940101543930710715e-02
6.755528315000000000e+13,1.015470119000000000e+15,9.276064685000000000e+14,2.781880290358504371e-02
6.977299650000000000e+13,1.096864854000000000e+15,9.973177045000000000e+14,2.713978851180009338e-02
7.206351321000000000e+13,1.181608436000000000e+15,1.069757326000000000e+15,2.738568718698861440e-02
7.442922330000000000e+13,1.266875273000000000e+15,1.142505552000000000e+15,2.864038252035091756e-02
7.687259522000000000e+13,1.349673238000000000e+15,1.213014831000000000e+15,3.106840696416666298e-02
7.939617845000000000e+13,1.427253760000000000e+15,1.278959209000000000e+15,3.493693616309266614e-02
8.200260620000000000e+13,1.497475934000000000e+15,1.338541047000000000e+15,4.064246871086399371e-02
8.469459808000000000e+13,1.559031197000000000e+15,1.390676758000000000e+15,4.873724235295542884e-02
8.747496302000000000e+13,1.611488982000000000e+15,1.435029848000000000e+15,5.994642013433957445e-02
9.034660212000000000e+13,1.655177402000000000e+15,1.471904933000000000e+15,7.515647692247530431e-02
9.331251175000000000e+13,1.690963858000000000e+15,1.502058706000000000e+15,9.534448268964354489e-02
9.637578664000000000e+13,1.720009858000000000e+15,1.526490975000000000e+15,1.214180128419734273e-01
9.953962310000000000e+13,1.743558473000000000e+15,1.546264802000000000e+15,1.539581495864262850e-01
1.028073224000000000e+14,1.762784296000000000e+15,1.562380447000000000e+15,1.929045267573506472e-01
1.061822941000000000e+14,1.778710865000000000e+15,1.575706720000000000e+15,2.372954743825530233e-01
1.096680598000000000e+14,1.792181493000000000e+15,1.586957484000000000e+15,2.852176497834799651e-01
1.132682567000000000e+14,1.803864475000000000e+15,1.596697004000000000e+15,3.340462295599576081e-01
1.169866413000000000e+14,1.814276646000000000e+15,1.605360547000000000e+15,3.809182613284214369e-01
1.208270935000000000e+14,1.823813032000000000e+15,1.613279861000000000e+15,4.232628869126299764e-01
1.247936205000000000e+14,1.832775448000000000e+15,1.620707605000000000e+15,4.591728107476029108e-01
1.288903612000000000e+14,1.841397588000000000e+15,1.627838636000000000e+15,4.875362433302594112e-01
1.331215903000000000e+14,1.849864990000000000e+15,1.634826904000000000e+15,5.079728021419200878e-01
1.374917226000000000e+14,1.858330374000000000e+15,1.641798372000000000e+15,5.206648327396297127e-01
