pressurec2,energy_densityc2,baryon_density,cs2c2
4.378068629000000000e+11,9.929870413000000000e+13,9.897445987000000000e+13,2.500998783503796501e-03
4.521792417000000000e+11,1.055910313000000000e+14,1.052223029000000000e+14,2.229134270432890294e-03
4.670234388000000000e+11,1.124337311000000000e+14,1.120161508000000000e+14,2.247343135705098804e-03
4.823549431000000000e+11,1.190347861000000000e+14,1.185686911000000000e+14,2.582835123457379641e-03
4.981897519000000000e+11,1.246792459000000000e+14,1.241700378000000000e+14,3.360289831952542692e-03
5.145443878000000000e+11,1.290000646000000000e+14,1.284566497000000000e+14,4.851840436187037503e-03
5.314359158000000000e+11,1.320180534000000000e+14,1.314500627000000000e+14,7.561493795209457171e-03
5.488819610000000000e+11,1.339903885000000000e+14,1.334059832000000000e+14,1.234289967990636130e-02
5.669007271000000000e+11,1.352296094000000000e+14,1.346347013000000000e+14,2.052969437314255963e-02
5.855110156000000000e+11,1.359973517000000000e+14,1.353958273000000000e+14,3.402804383323454473e-02
6.047322449000000000e+11,1.364762805000000000e+14,1.358705615000000000e+14,5.527990955793328498e-02
6.245844712000000000e+11,1.367819500000000000e+14,1.361735102000000000e+14,8.692855858716612427e-02
6.450884089000000000e+11,1.369840362000000000e+14,1.363737681000000000e+14,1.309437604970958013e-01
6.662654525000000000e+11,1.371239516000000000e+14,1.365123967000000000e+14,1.871226112261120955e-01
6.881376986000000000e+11,1.372264786000000000e+14,1.366139648000000000e+14,2.515572981901300631e-01
7.107279697000000000e+11,1.373067341000000000e+14,1.366934569000000000e+14,3.163584587501449552e-01
7.340598370000000000e+11,1.373742275000000000e+14,1.367602973000000000e+14,3.714137520993985309e-01
7.581576458000000000e+11,1.374352836000000000e+14,1.368207522000000000e+14,4.072351558324496801e-01
7.830465404000000000e+11,1.374946228000000000e+14,1.368794967000000000e+14,4.171394865824606946e-01
8.087524909000000000e+11,1.375566033000000000e+14,1.369408448000000000e+14,3.982345385741951072e-01
8.353023195000000000e+11,1.376265437000000000e+14,1.370100585000000000e+14,3.521693952668021321e-01
8.627237292000000000e+11,1.377126710000000000e+14,1.370952743000000000e+14,2.860840895872819867e-01
8.910453325000000000e+11,1.378295864000000000e+14,1.372109291000000000e+14,2.121014362768353645e-01
9.202966809000000000e+11,1.380048177000000000e+14,1.373842352000000000e+14,1.436330137055221168e-01
9.505082962000000000e+11,1.382909259000000000e+14,1.376671395000000000e+14,8.999814030848515833e-02
9.817117023000000000e+11,1.387862492000000000e+14,1.381568090000000000e+14,5.350218605371281910e-02
1.013939458000000000e+12,1.396656801000000000e+14,1.390260085000000000e+14,3.115528537118000471e-02
1.047225190000000000e+12,1.412152922000000000e+14,1.405572574000000000e+14,1.835881684902745253e-02
1.081603630000000000e+12,1.438487410000000000e+14,1.431589785000000000e+14,1.127322641994437866e-02
1.117110651000000000e+12,1.480651265000000000e+14,1.473239140000000000e+14,7.393526701854483477e-03
1.153783300000000000e+12,1.543114296000000000e+14,1.534934466000000000e+14,5.280071364788257657e-03
1.191659843000000000e+12,1.627657890000000000e+14,1.618436209000000000e+14,4.160976386623275319e-03
1.230779803000000000e+12,1.731446834000000000e+14,1.720941895000000000e+14,3.643458700856081096e-03
1.271183997000000000e+12,1.846763179000000000e+14,1.834817562000000000e+14,3.546730470709597710e-03
1.312914585000000000e+12,1.963003233000000000e+14,1.949576563000000000e+14,3.818815954728691647e-03
1.356015111000000000e+12,2.069969816000000000e+14,2.055144967000000000e+14,4.505252893042493642e-03
1.400530545000000000e+12,2.160656112000000000e+14,2.144614287000000000e+14,5.751493034575992994e-03
1.446507339000000000e+12,2.232301141000000000e+14,2.215274747000000000e+14,7.830291297867520220e-03
1.493993464000000000e+12,2.285749953000000000e+14,2.267973876000000000e+14,1.118473570858035705e-02
1.543038469000000000e+12,2.323976935000000000e+14,2.305655036000000000e+14,1.646267623916075964e-02
1.593693530000000000e+12,2.350642144000000000e+14,2.331933281000000000e+14,2.448573474966772578e-02
1.646011502000000000e+12,2.369134084000000000e+14,2.350152692000000000e+14,3.606006251289165659e-02
1.700046975000000000e+12,2.382146503000000000e+14,2.362970412000000000e+14,5.155974276144725810e-02
1.755856331000000000e+12,2.391626648000000000e+14,2.372306550000000000e+14,7.037649251875256751e-02
1.813497804000000000e+12,2.398903760000000000e+14,2.379471423000000000e+14,9.057726184582751139e-02
1.873031539000000000e+12,2.404863820000000000e+14,2.385338134000000000e+14,1.091529601108210817e-01
1.934519654000000000e+12,2.410105699000000000e+14,2.390496622000000000e+14,1.228937952385256438e-01
1.998026309000000000e+12,2.415060214000000000e+14,2.395371063000000000e+14,1.294796754919029791e-01
2.063617768000000000e+12,2.420075012000000000e+14,2.400303505000000000e+14,1.282189882988621354e-01
2.131362472000000000e+12,2.425475405000000000e+14,2.405613759000000000e+14,1.201277219362123228e-01
2.201331107000000000e+12,2.431608137000000000e+14,2.411642435000000000e+14,1.074218093432870724e-01
2.273596682000000000e+12,2.438869088000000000e+14,2.418778121000000000e+14,9.272352496887015239e-02
2.348234601000000000e+12,2.447708011000000000e+14,2.427461972000000000e+14,7.833469292956610208e-02
2.425322742000000000e+12,2.458594264000000000e+14,2.438153964000000000e+14,6.582231302832516895e-02
2.504941542000000000e+12,2.471928479000000000e+14,2.451246126000000000e+14,5.596217957094242607e-02
2.587174079000000000e+12,2.487904781000000000e+14,2.466927366000000000e+14,4.893469431521002555e-02
2.672106155000000000e+12,2.506367043000000000e+14,2.485042672000000000e+14,4.460216478713938115e-02
2.759826392000000000e+12,2.526740451000000000e+14,2.505026438000000000e+14,4.273497915309275308e-02
2.850426321000000000e+12,2.548109357000000000e+14,2.525979369000000000e+14,4.314049445864953647e-02
2.944000475000000000e+12,2.569433679000000000e+14,2.546881112000000000e+14,4.570195715309922913e-02
3.040646493000000000e+12,2.589805440000000000e+14,2.566841841000000000e+14,5.035124936204291718e-02
3.140465219000000000e+12,2.608625096000000000e+14,2.585274839000000000e+14,5.700717845422993008e-02
3.243560807000000000e+12,2.625639225000000000e+14,2.601932974000000000e+14,6.551292690643023553e-02
3.350040830000000000e+12,2.640868959000000000e+14,2.616838151000000000e+14,7.560868306224420576e-02
3.460016392000000000e+12,2.654496240000000000e+14,2.630169611000000000e+14,8.696529048690736230e-02
3.573602246000000000e+12,2.666762206000000000e+14,2.642164312000000000e+14,9.925733092499824939e-02
3.690916911000000000e+12,2.677903014000000000e+14,2.653054075000000000e+14,1.122282912850491865e-01
3.812082796000000000e+12,2.688120992000000000e+14,2.663037414000000000e+14,1.257021890840134826e-01
3.937226330000000000e+12,2.697580446000000000e+14,2.672275468000000000e+14,1.395118238760532925e-01
4.066478092000000000e+12,2.706417906000000000e+14,2.680902075000000000e+14,1.533785184703541637e-01
4.199972947000000000e+12,2.714756115000000000e+14,2.689037448000000000e+14,1.668165266124412294e-01
4.337850188000000000e+12,2.722715422000000000e+14,2.696799314000000000e+14,1.791193708788689221e-01
4.480253680000000000e+12,2.730420292000000000e+14,2.704309248000000000e+14,1.894673813421416941e-01
4.627332012000000000e+12,2.738000214000000000e+14,2.711693544000000000e+14,1.971237701435837320e-01
4.779238650000000000e+12,2.745587436000000000e+14,2.719080983000000000e+14,2.016317214032816718e-01
4.936132098000000000e+12,2.753313301000000000e+14,2.726599259000000000e+14,2.029175794326462390e-01
5.098176064000000000e+12,2.761305442000000000e+14,2.734372233000000000e+14,2.012393699279566017e-01
5.265539630000000000e+12,2.769688267000000000e+14,2.742520405000000000e+14,1.969981578955176116e-01
5.438397428000000000e+12,2.778590133000000000e+14,2.751167878000000000e+14,1.904997253750481123e-01
5.616929824000000000e+12,2.788160796000000000e+14,2.760459276000000000e+14,1.817899702532287942e-01
5.801323104000000000e+12,2.798601701000000000e+14,2.770589061000000000e+14,1.706563790805045167e-01
5.991769669000000000e+12,2.810211463000000000e+14,2.781845496000000000e+14,1.568258238892600298e-01
6.188468239000000000e+12,2.823448187000000000e+14,2.794670737000000000e+14,1.403057253208500055e-01
6.391624053000000000e+12,2.839009212000000000e+14,2.809737607000000000e+14,1.217029735362647191e-01
6.601449093000000000e+12,2.857921681000000000e+14,2.828036521000000000e+14,1.023036664761482889e-01
6.818162295000000000e+12,2.881611616000000000e+14,2.850941303000000000e+14,8.379375497703722697e-02
7.041989785000000000e+12,2.911867378000000000e+14,2.880172686000000000e+14,6.774224488455639348e-02
7.273165113000000000e+12,2.950544741000000000e+14,2.917512482000000000e+14,5.516386165329634217e-02
7.511929493000000000e+12,2.998869196000000000e+14,2.964130251000000000e+14,4.641371448102891983e-02
7.758532061000000000e+12,3.056423687000000000e+14,3.019609238000000000e+14,4.141792152271318167e-02
8.013230128000000000e+12,3.120369376000000000e+14,3.081200454000000000e+14,4.004427393835358756e-02
8.276289456000000000e+12,3.185704915000000000e+14,3.144079571000000000e+14,4.243026305180302993e-02
8.547984529000000000e+12,3.246818172000000000e+14,3.202846466000000000e+14,4.920084694254553415e-02
8.828598841000000000e+12,3.299478144000000000e+14,3.253441855000000000e+14,6.154153932725536791e-02
9.118425196000000000e+12,3.341973452000000000e+14,3.294236094000000000e+14,8.100835707115269790e-02
9.417766007000000000e+12,3.374893661000000000e+14,3.325811051000000000e+14,1.088679405253801524e-01
9.726933615000000000e+12,3.400109508000000000e+14,3.349975101000000000e+14,1.449287471086340151e-01
1.004625062000000000e+13,3.419779184000000000e+14,3.368807314000000000e+14,1.864069373961367848e-01
1.037605020000000000e+13,3.435789164000000000e+14,3.384121489000000000e+14,2.278318715347158463e-01
1.071667648000000000e+13,3.449598379000000000e+14,3.397318028000000000e+14,2.624603158555177673e-01
1.106848489000000000e+13,3.462299619000000000e+14,3.409443934000000000e+14,2.844900905929069745e-01
1.143184250000000000e+13,3.474750001000000000e+14,3.421318454000000000e+14,2.908290577931247345e-01
1.180712847000000000e+13,3.487701046000000000e+14,3.433657781000000000e+14,2.817326499813460061e-01
1.219473437000000000e+13,3.501903449000000000e+14,3.447175062000000000e+14,2.603919922745489002e-01
1.259506464000000000e+13,3.518174095000000000e+14,3.462644005000000000e+14,2.318053199955416033e-01
1.300853701000000000e+13,3.537407777000000000e+14,3.480909615000000000e+14,2.012879147042169192e-01
1.343558290000000000e+13,3.560510048000000000e+14,3.502824033000000000e+14,1.731166076628882222e-01
1.387664791000000000e+13,3.588244707000000000e+14,3.529101862000000000e+14,1.498228588780476933e-01
1.433219226000000000e+13,3.621032314000000000e+14,3.560130016000000000e+14,1.322949375097555169e-01
1.480269127000000000e+13,3.658778769000000000e+14,3.595807180000000000e+14,1.203661829724681637e-01
1.528863588000000000e+13,3.700816039000000000e+14,3.635490232000000000e+14,1.134452531245020990e-01
1.579053314000000000e+13,3.745978336000000000e+14,3.678068841000000000e+14,1.109582812292670140e-01
1.630890676000000000e+13,3.792772092000000000e+14,3.722128039000000000e+14,1.125844461030423987e-01
1.684429760000000000e+13,3.839575714000000000e+14,3.766137865000000000e+14,1.183496620167821811e-01
1.739726432000000000e+13,3.884834898000000000e+14,3.808637622000000000e+14,1.286160760121125290e-01
1.796838391000000000e+13,3.927250084000000000e+14,3.848411538000000000e+14,1.439493410050779465e-01
1.855825228000000000e+13,3.965946821000000000e+14,3.884647175000000000e+14,1.647983948579062607e-01
1.916748492000000000e+13,4.000588406000000000e+14,3.917038638000000000e+14,1.909471820902269024e-01
1.979671753000000000e+13,4.031380151000000000e+14,3.945787743000000000e+14,2.208290941934916707e-01
2.044660667000000000e+13,4.058965600000000000e+14,3.971504273000000000e+14,2.510561009148122857e-01
2.111783044000000000e+13,4.084271592000000000e+14,3.995059223000000000e+14,2.766601158270206584e-01
2.181108924000000000e+13,4.108381779000000000e+14,4.017465481000000000e+14,2.922439932907374693e-01
2.252710643000000000e+13,4.132494105000000000e+14,4.039837263000000000e+14,2.936659723763297425e-01
2.326662911000000000e+13,4.157977801000000000e+14,4.063441993000000000e+14,2.795712659882247930e-01
2.403042894000000000e+13,4.186512254000000000e+14,4.089827388000000000e+14,2.521529690436679627e-01
2.481930289000000000e+13,4.220254142000000000e+14,4.120973477000000000e+14,2.166967616924147244e-01
2.563407409000000000e+13,4.261912293000000000e+14,4.159358136000000000e+14,1.798668325040218008e-01
2.647559271000000000e+13,4.314498951000000000e+14,4.207724325000000000e+14,1.474779095102053961e-01
2.734473680000000000e+13,4.380475183000000000e+14,4.268293154000000000e+14,1.230273403802061571e-01
2.824241326000000000e+13,4.460272620000000000e+14,4.341412778000000000e+14,1.077401340775877986e-01
2.916955876000000000e+13,4.550864842000000000e+14,4.424265519000000000e+14,1.016939221677030103e-01
3.012714071000000000e+13,4.645660847000000000e+14,4.510794807000000000e+14,1.050642424463920366e-01
3.111615828000000000e+13,4.736444635000000000e+14,4.593498311000000000e+14,1.189372441232154909e-01
3.213764344000000000e+13,4.816409791000000000e+14,4.666200081000000000e+14,1.455269153757578482e-01
3.319266205000000000e+13,4.882275738000000000e+14,4.725961447000000000e+14,1.875868260067252713e-01
3.428231494000000000e+13,4.934348244000000000e+14,4.773110107000000000e+14,2.467125937763971766e-01
3.540773909000000000e+13,4.975118749000000000e+14,4.809947750000000000e+14,3.209423768817775136e-01
3.657010881000000000e+13,5.007694507000000000e+14,4.839317882000000000e+14,4.034747423357810669e-01
3.777063695000000000e+13,5.034834640000000000e+14,4.863733474000000000e+14,4.842957839554287158e-01
3.901057617000000000e+13,5.058630310000000000e+14,4.885092107000000000e+14,5.538896997008091461e-01
4.029122028000000000e+13,5.080554595000000000e+14,4.904725537000000000e+14,6.062103378744425619e-01
4.161390553000000000e+13,5.101634953000000000e+14,4.923558459000000000e+14,6.391727405718783395e-01
4.298001206000000000e+13,5.122624660000000000e+14,4.942264764000000000e+14,6.533477598772922113e-01
4.439096531000000000e+13,5.144135987000000000e+14,4.961388070000000000e+14,6.505852828366109897e-01
4.584823751000000000e+13,5.166729677000000000e+14,4.981422117000000000e+14,6.335364939590421018e-01
4.735334923000000000e+13,5.190956665000000000e+14,5.002847957000000000e+14,6.059596589791601540e-01
4.890787094000000000e+13,5.217335488000000000e+14,5.026113946000000000e+14,5.731195949083318641e-01
5.051342469000000000e+13,5.246244601000000000e+14,5.051541175000000000e+14,5.415758021211838358e-01
5.217168576000000000e+13,5.277738284000000000e+14,5.079163244000000000e+14,5.181666456750729788e-01
5.388438443000000000e+13,5.311371595000000000e+14,5.108576348000000000e+14,5.086588016864470596e-01
5.565330778000000000e+13,5.346188074000000000e+14,5.138933723000000000e+14,5.166820378914771528e-01
5.748030158000000000e+13,5.380969102000000000e+14,5.169167961000000000e+14,5.430649793481454601e-01
5.936727216000000000e+13,5.414648047000000000e+14,5.198353039000000000e+14,5.853739727149648298e-01
6.131618845000000000e+13,5.446639011000000000e+14,5.225986998000000000e+14,6.379301710093956412e-01
6.332908400000000000e+13,5.476903479000000000e+14,5.252044266000000000e+14,6.930028473154943303e-01
6.540805915000000000e+13,5.505792740000000000e+14,5.276834344000000000e+14,7.431149299471404568e-01
6.755528315000000000e+13,5.533828050000000000e+14,5.300809255000000000e+14,7.831228415058235637e-01
6.977299650000000000e+13,5.561544277000000000e+14,5.324428139000000000e+14,8.107713653910225693e-01
7.206351321000000000e+13,5.589427861000000000e+14,5.348104235000000000e+14,8.257632257828544375e-01
7.442922330000000000e+13,5.617924758000000000e+14,5.372212004000000000e+14,8.283205644758271369e-01
7.687259522000000000e+13,5.647490933000000000e+14,5.397130032000000000e+14,8.180323610948490032e-01
7.939617845000000000e+13,5.678677162000000000e+14,5.423311920000000000e+14,7.932315577021189501e-01
8.200260620000000000e+13,5.712263575000000000e+14,5.451397377000000000e+14,7.509640166978266418e-01
8.469459808000000000e+13,5.749488161000000000e+14,5.482399223000000000e+14,6.878794014042777238e-01
8.747496302000000000e+13,5.792451975000000000e+14,5.518032916000000000e+14,6.025695089499060186e-01
9.034660212000000000e+13,5.844832251000000000e+14,5.561293057000000000e+14,4.989257870426291319e-01
9.331251175000000000e+13,5.913060239000000000e+14,5.617399109000000000e+14,3.878517458934582773e-01
9.637578664000000000e+13,6.008000180000000000e+14,5.695130116000000000e+14,2.842731885999621455e-01
9.953962310000000000e+13,6.146623363000000000e+14,5.808126000000000000e+14,2.003804184759094831e-01
1.028073224000000000e+14,6.351985872000000000e+14,5.974786534000000000e+14,1.405740705902675802e-01
1.061822941000000000e+14,6.648578997000000000e+14,6.214441803000000000e+14,1.022501063124776344e-01
1.096680598000000000e+14,7.051164505000000000e+14,6.538367944000000000e+14,8.009379264630651918e-02
1.132682567000000000e+14,7.550940971000000000e+14,6.938834218000000000e+14,6.943841819175053387e-02
1.169866413000000000e+14,8.109814858000000000e+14,7.384818336000000000e+14,6.746273023618273856e-02
1.208270935000000000e+14,8.671314783000000000e+14,7.831059112000000000e+14,7.317432663494854994e-02
1.247936205000000000e+14,9.182940243000000000e+14,8.236004980000000000e+14,8.702244541805813360e-02
1.288903612000000000e+14,9.614070982000000000e+14,8.575872367000000000e+14,1.103643259964187939e-01
1.331215903000000000e+14,9.959080370000000000e+14,8.846779951000000000e+14,1.446722468286011365e-01
1.374917226000000000e+14,1.022899464000000000e+15,9.057899349000000000e+14,1.904847241008156833e-01
